Site, SiteNumber, Seconds, DateTime, Latitude, Longitude, Hsig, Hmax, Tp, Tz, SST, Direction, Current Speed, Current Direction
Brisbane Offshore,4184,1666049400,2022-10-18T09:30:00,-27.39718,153.87802,1.400,2.650,11.760,5.670,22.63,109.01,0.41,189.45
Brisbane Offshore,4184,1666051200,2022-10-18T10:00:00,-27.39714,153.87774,1.480,2.660,12.500,6.420,22.63,113.85,0.44,189.27
Brisbane Offshore,4184,1666053000,2022-10-18T10:30:00,-27.39707,153.87737,1.420,2.400,10.530,5.900,22.63,110.68,0.39,192.88
Brisbane Offshore,4184,1666054800,2022-10-18T11:00:00,-27.39702,153.87731,1.370,2.030,13.330,6.000,22.72,115.87,0.35,194.55
Brisbane Offshore,4184,1666056600,2022-10-18T11:30:00,-27.39699,153.87699,1.510,2.590,13.330,6.850,22.77,114.11,0.41,196.92
Brisbane Offshore,4184,1666058400,2022-10-18T12:00:00,-27.39690,153.87677,1.530,2.970,11.760,6.600,22.86,113.41,0.42,198.77
Brisbane Offshore,4184,1666060200,2022-10-18T12:30:00,-27.39690,153.87692,1.490,2.620,11.760,6.660,22.90,110.95,0.41,201.41
Brisbane Offshore,4184,1666062000,2022-10-18T13:00:00,-27.39685,153.87669,1.490,2.400,12.500,6.450,22.95,119.39,0.42,193.49
Brisbane Offshore,4184,1666063800,2022-10-18T13:30:00,-27.39685,153.87677,1.600,3.350,11.760,6.510,22.99,107.17,0.41,195.08
Brisbane Offshore,4184,1666065600,2022-10-18T14:00:00,-27.39684,153.87671,1.530,2.380,12.500,7.040,22.99,120.88,0.38,184.35
Brisbane Offshore,4184,1666067400,2022-10-18T14:30:00,-27.39680,153.87652,1.380,2.330,11.760,6.240,22.99,116.92,0.40,196.48
Brisbane Offshore,4184,1666069200,2022-10-18T15:00:00,-27.39677,153.87626,1.380,2.120,11.110,6.100,22.99,117.89,0.44,192.88
Brisbane Offshore,4184,1666071000,2022-10-18T15:30:00,-27.39680,153.87641,1.480,2.620,12.500,6.370,22.95,117.01,0.50,196.92
Brisbane Offshore,4184,1666072800,2022-10-18T16:00:00,-27.39692,153.87675,1.390,3.050,11.760,6.140,22.86,117.89,0.47,199.03
Brisbane Offshore,4184,1666074600,2022-10-18T16:30:00,-27.39700,153.87692,1.370,2.120,12.500,6.080,22.81,119.21,0.42,193.85
Brisbane Offshore,4184,1666076400,2022-10-18T17:00:00,-27.39705,153.87703,1.390,2.700,11.110,5.960,22.77,121.85,0.42,194.55
Brisbane Offshore,4184,1666078200,2022-10-18T17:30:00,-27.39715,153.87701,1.490,2.800,11.760,6.100,22.72,119.03,0.45,200.88
Brisbane Offshore,4184,1666080000,2022-10-18T18:00:00,-27.39722,153.87722,1.400,2.580,13.330,5.960,22.72,122.46,0.49,193.23
Brisbane Offshore,4184,1666081800,2022-10-18T18:30:00,-27.39725,153.87733,1.360,2.540,13.330,5.600,22.63,126.59,0.42,188.13
Brisbane Offshore,4184,1666083600,2022-10-18T19:00:00,-27.39726,153.87714,1.620,2.640,12.500,6.610,22.54,119.03,0.48,199.82
Brisbane Offshore,4184,1666085400,2022-10-18T19:30:00,-27.39729,153.87716,1.490,2.930,13.330,5.860,22.36,124.13,0.43,198.07
Brisbane Offshore,4184,1666087200,2022-10-18T20:00:00,-27.39732,153.87746,1.470,2.490,13.330,5.870,22.23,127.39,0.42,194.81
Brisbane Offshore,4184,1666089000,2022-10-18T20:30:00,-27.39733,153.87744,1.540,2.630,13.330,6.200,22.23,124.22,0.51,188.84
Brisbane Offshore,4184,1666090800,2022-10-18T21:00:00,-27.39733,153.87748,1.370,2.310,13.330,5.620,22.18,122.20,0.52,183.74
Brisbane Offshore,4184,1666092600,2022-10-18T21:30:00,-27.39735,153.87750,1.530,2.600,12.500,5.840,22.23,115.25,0.60,186.55
Brisbane Offshore,4184,1666094400,2022-10-18T22:00:00,-27.39737,153.87748,1.560,2.440,12.500,5.790,22.27,120.62,0.58,183.47
Brisbane Offshore,4184,1666096200,2022-10-18T22:30:00,-27.39735,153.87746,1.450,2.180,12.500,5.510,22.27,119.83,0.60,184.35
Brisbane Offshore,4184,1666099800,2022-10-18T23:30:00,-27.39733,153.87772,1.470,3.090,12.500,5.270,22.36,126.51,0.51,192.88
Brisbane Offshore,4184,1666101600,2022-10-19T00:00:00,-27.39732,153.87813,1.530,2.670,12.500,5.500,22.41,121.32,0.49,185.93
Brisbane Offshore,4184,1666103400,2022-10-19T00:30:00,-27.39729,153.87832,1.410,2.290,12.500,5.570,22.41,118.86,0.41,184.26
Brisbane Offshore,4184,1666105200,2022-10-19T01:00:00,-27.39726,153.87832,1.460,2.500,11.760,5.690,22.41,113.50,0.46,178.46
Brisbane Offshore,4184,1666107000,2022-10-19T01:30:00,-27.39723,153.87843,1.530,2.490,11.760,5.650,22.45,109.01,0.50,176.44
Brisbane Offshore,4184,1666108800,2022-10-19T02:00:00,-27.39717,153.87873,1.440,2.390,12.500,5.540,22.63,116.22,0.50,176.18
Brisbane Offshore,4184,1666110600,2022-10-19T02:30:00,-27.39708,153.87894,1.530,2.850,11.760,5.850,22.63,111.12,0.47,161.32
Brisbane Offshore,4184,1666112400,2022-10-19T03:00:00,-27.39705,153.87879,1.550,2.700,12.500,5.860,22.68,121.06,0.44,169.58
Brisbane Offshore,4184,1666114200,2022-10-19T03:30:00,-27.39702,153.87886,1.480,2.800,12.500,5.720,22.63,111.47,0.40,165.01
Brisbane Offshore,4184,1666116000,2022-10-19T04:00:00,-27.39708,153.87860,1.380,2.540,12.500,5.500,22.63,111.39,0.40,169.23
Brisbane Offshore,4184,1666117800,2022-10-19T04:30:00,-27.39705,153.87873,1.490,2.500,12.500,5.620,22.72,117.98,0.41,170.81
Brisbane Offshore,4184,1666119600,2022-10-19T05:00:00,-27.39700,153.87879,1.610,2.860,11.760,6.060,22.77,122.37,0.48,170.29
Brisbane Offshore,4184,1666121400,2022-10-19T05:30:00,-27.39695,153.87907,1.540,2.540,10.530,5.650,22.81,124.57,0.49,162.02
Brisbane Offshore,4184,1666123200,2022-10-19T06:00:00,-27.39692,153.87920,1.450,2.710,11.110,5.210,22.90,114.99,0.47,164.31
Brisbane Offshore,4184,1666125000,2022-10-19T06:30:00,-27.39687,153.87935,1.350,2.610,11.110,5.320,22.95,130.90,0.49,157.98
Brisbane Offshore,4184,1666126800,2022-10-19T07:00:00,-27.39690,153.87913,1.320,2.410,12.500,5.240,22.95,125.36,0.42,164.31
Brisbane Offshore,4184,1666128600,2022-10-19T07:30:00,-27.39693,153.87890,1.290,2.000,11.110,5.280,22.95,127.74,0.37,159.56
Brisbane Offshore,4184,1666130400,2022-10-19T08:00:00,-27.39690,153.87894,1.260,2.180,12.500,4.950,22.95,121.93,0.35,160.53
Brisbane Offshore,4184,1666132200,2022-10-19T08:30:00,-27.39684,153.87898,1.370,2.180,12.500,5.750,22.95,122.02,0.33,169.41
Brisbane Offshore,4184,1666134000,2022-10-19T09:00:00,-27.39684,153.87888,1.230,2.290,10.530,4.870,22.95,127.12,0.35,165.19
Brisbane Offshore,4184,1666135800,2022-10-19T09:30:00,-27.39670,153.87903,1.300,2.460,11.760,5.370,22.95,126.68,0.24,166.77
Brisbane Offshore,4184,1666137600,2022-10-19T10:00:00,-27.39669,153.87879,1.330,2.430,12.500,5.530,22.95,124.40,0.24,153.23
Brisbane Offshore,4184,1666139400,2022-10-19T10:30:00,-27.39670,153.87849,1.250,2.120,11.110,5.110,22.95,121.67,0.26,172.13
Brisbane Offshore,4184,1666141200,2022-10-19T11:00:00,-27.39672,153.87815,1.150,2.030,10.000,4.990,22.95,117.45,0.27,178.81
Brisbane Offshore,4184,1666143000,2022-10-19T11:30:00,-27.39675,153.87783,1.370,2.260,12.500,5.620,22.95,133.01,0.31,178.37
Brisbane Offshore,4184,1666144800,2022-10-19T12:00:00,-27.39677,153.87752,1.280,2.200,12.500,5.310,22.95,123.43,0.33,187.69
Brisbane Offshore,4184,1666146600,2022-10-19T12:30:00,-27.39675,153.87757,1.290,2.020,12.500,5.580,22.95,136.26,0.28,181.27
Brisbane Offshore,4184,1666148400,2022-10-19T13:00:00,-27.39672,153.87770,1.300,2.050,11.760,5.110,22.95,127.65,0.23,176.00
Brisbane Offshore,4184,1666150200,2022-10-19T13:30:00,-27.39675,153.87774,1.290,1.930,12.500,5.220,22.95,135.56,0.23,176.44
Brisbane Offshore,4184,1666152000,2022-10-19T14:00:00,-27.39672,153.87768,1.300,1.930,11.760,4.910,22.95,110.51,0.23,188.22
Brisbane Offshore,4184,1666153800,2022-10-19T14:30:00,-27.39662,153.87735,1.280,2.160,11.760,4.950,22.95,129.14,0.21,195.25
Brisbane Offshore,4184,1666155600,2022-10-19T15:00:00,-27.39657,153.87746,1.280,2.160,11.110,4.660,22.95,114.20,0.17,201.23
Brisbane Offshore,4184,1666157400,2022-10-19T15:30:00,-27.39663,153.87722,1.220,2.200,12.500,4.750,22.95,126.95,0.20,197.98
Brisbane Offshore,4184,1666159200,2022-10-19T16:00:00,-27.39657,153.87675,1.300,2.090,10.530,5.110,22.99,118.95,0.27,202.99
Brisbane Offshore,4184,1666161000,2022-10-19T16:30:00,-27.39665,153.87669,1.190,1.960,11.760,4.660,23.04,132.04,0.29,187.96
Brisbane Offshore,4184,1666162800,2022-10-19T17:00:00,-27.39665,153.87649,1.200,2.320,11.760,4.560,23.04,114.90,0.33,201.93
Brisbane Offshore,4184,1666164600,2022-10-19T17:30:00,-27.39677,153.87673,1.190,2.010,12.500,4.600,23.08,125.54,0.34,189.27
Brisbane Offshore,4184,1666166400,2022-10-19T18:00:00,-27.39687,153.87662,1.170,1.890,11.110,4.460,23.08,128.53,0.41,197.27
Brisbane Offshore,4184,1666168200,2022-10-19T18:30:00,-27.39690,153.87667,1.290,2.370,13.330,4.600,23.08,120.18,0.40,181.27
Brisbane Offshore,4184,1666170000,2022-10-19T19:00:00,-27.39702,153.87699,1.280,2.030,11.110,4.590,23.08,118.33,0.45,180.57
Brisbane Offshore,4184,1666171800,2022-10-19T19:30:00,-27.39710,153.87714,1.340,2.240,11.760,4.530,23.22,117.36,0.49,177.85
Brisbane Offshore,4184,1666173600,2022-10-19T20:00:00,-27.39714,153.87740,1.310,2.170,14.290,4.560,23.26,139.43,0.47,176.18
Brisbane Offshore,4184,1666175400,2022-10-19T20:30:00,-27.39717,153.87757,1.230,2.400,14.290,4.530,23.31,131.08,0.52,171.16
Brisbane Offshore,4184,1666177200,2022-10-19T21:00:00,-27.39718,153.87793,1.270,1.990,11.110,4.760,23.31,109.36,0.49,165.27
Brisbane Offshore,4184,1666179000,2022-10-19T21:30:00,-27.39722,153.87783,1.250,1.830,11.110,4.810,23.35,110.42,0.50,177.76
Brisbane Offshore,4184,1666180800,2022-10-19T22:00:00,-27.39718,153.87817,1.180,1.890,13.330,4.610,23.35,132.13,0.50,163.96
Brisbane Offshore,4184,1666182600,2022-10-19T22:30:00,-27.39720,153.87834,1.190,1.800,12.500,4.430,23.35,114.37,0.51,169.93
Brisbane Offshore,4184,1666184400,2022-10-19T23:00:00,-27.39723,153.87828,1.210,1.970,11.760,4.580,23.44,112.18,0.56,169.58
Brisbane Offshore,4184,1666186200,2022-10-19T23:30:00,-27.39725,153.87830,1.180,1.910,13.330,4.440,23.44,128.53,0.57,174.86
Brisbane Offshore,4184,1666188000,2022-10-20T00:00:00,-27.39722,153.87845,1.190,2.310,11.760,4.620,23.44,107.61,0.58,169.67
Brisbane Offshore,4184,1666189800,2022-10-20T00:30:00,-27.39722,153.87853,1.170,2.030,12.500,4.530,23.49,115.43,0.59,168.35
Brisbane Offshore,4184,1666191600,2022-10-20T01:00:00,-27.39714,153.87894,1.270,2.080,14.290,4.850,23.49,149.19,0.54,162.46
Brisbane Offshore,4184,1666193400,2022-10-20T01:30:00,-27.39711,153.87903,1.210,2.020,14.290,4.510,23.49,157.72,0.49,160.88
Brisbane Offshore,4184,1666195200,2022-10-20T02:00:00,-27.39707,153.87920,1.160,1.970,13.330,4.610,23.49,121.67,0.52,163.87
Brisbane Offshore,4184,1666197000,2022-10-20T02:30:00,-27.39703,153.87926,1.140,1.980,13.330,4.780,23.49,141.01,0.54,155.87
Brisbane Offshore,4184,1666198800,2022-10-20T03:00:00,-27.39703,153.87922,1.160,1.840,12.500,4.780,23.49,114.64,0.48,161.14
Brisbane Offshore,4184,1666200600,2022-10-20T03:30:00,-27.39700,153.87931,1.150,1.930,12.500,4.780,23.49,115.52,0.47,167.47
Brisbane Offshore,4184,1666202400,2022-10-20T04:00:00,-27.39695,153.87933,1.140,1.970,9.520,4.490,23.54,109.45,0.46,156.04
Brisbane Offshore,4184,1666204200,2022-10-20T04:30:00,-27.39696,153.87922,1.060,1.840,11.760,4.410,23.49,125.36,0.46,158.59
Brisbane Offshore,4184,1666206000,2022-10-20T05:00:00,-27.39693,153.87918,1.150,1.770,10.000,4.360,23.49,123.08,0.48,175.65
Brisbane Offshore,4184,1666207800,2022-10-20T05:30:00,-27.39693,153.87918,1.140,1.790,10.530,4.360,23.49,112.44,0.42,165.36
Brisbane Offshore,4184,1666209600,2022-10-20T06:00:00,-27.39690,153.87924,1.140,2.010,9.520,4.240,23.49,115.17,0.42,164.13
Brisbane Offshore,4184,1666211400,2022-10-20T06:30:00,-27.39690,153.87931,1.160,1.740,14.290,4.320,23.49,148.84,0.49,170.64
Brisbane Offshore,4184,1666213200,2022-10-20T07:00:00,-27.39690,153.87928,1.140,2.140,14.290,4.170,23.44,127.12,0.42,162.02
Brisbane Offshore,4184,1666215000,2022-10-20T07:30:00,-27.39695,153.87913,1.180,2.200,9.520,4.130,23.44,110.42,0.51,169.32
Brisbane Offshore,4184,1666216800,2022-10-20T08:00:00,-27.39699,153.87903,1.120,1.820,11.760,4.090,23.40,119.91,0.47,173.27
Brisbane Offshore,4184,1666218600,2022-10-20T08:30:00,-27.39703,153.87860,1.130,1.880,5.560,4.270,23.35,69.89,0.49,178.90
Brisbane Offshore,4184,1666220400,2022-10-20T09:00:00,-27.39700,153.87845,1.170,1.890,5.130,4.040,23.35,74.99,0.48,178.73
